labels,tweets
not_hatetag,tem algo mais cringe que ex bbb se achando bom digital influencer cara
not_hatetag,se for dirigir que seja em direção a minha boca
not_hatetag,tempra está com filtro esportivo agora papai
not_hatetag,ontem estava falando sobre minhas contas bancárias com meu amorzinho e hoje estou aqui fechando uma das inativas
not_hatetag,não demonstro qualquer tipo de sentimento para as pessoas porque sei que essa vida de relacionamento não é um morango
not_hatetag,deus me prepare psicologicamente para esse semestre por favor
not_hatetag,preciso maratonas got e filmes da marvel
not_hatetag,eu tenho um amor chamado coffee shake do chocólatras e a melhor torrada que já comi na vida
not_hatetag,crfingrid  qual é cara cara
not_hatetag,xamanas brnsrgrs quando voce fala da farmacêutica também fica todo mundo achando que voce está criando teoria da conspiração baseado em alienígenas
not_hatetag,meu pai não sabe nem ligar um liquidificador
not_hatetag,mano acabei de ver a débora que vontade chorar junto com ela porém temos que passar força
not_hatetag,mano essa música vicou a vida
not_hatetag,eu preciso sair essa noite não aguento mais ficar em casa desde quinta
not_hatetag,belophelipe está de bobeira voce trabalhei em dezembro cria
not_hatetag,eu só queria saber onde vou estudar mrm
not_hatetag,mal das pessoas e achar que falar alguma coisa comigo com grosseria vai resolver
not_hatetag,aorovcontrol eu trocaria seu óleo também viu
not_hatetag,conheci a telma numa oficina de roteiro do walcyrcarrasco
not_hatetag,realcrvg dudu juninhope extrema esquerda jesus amado
not_hatetag,crespo com certeza pelas histórias dele ele já foi o treinador de futebol do ano 
not_hatetag,corpo tudo dolorido mas eu não vou deixar de ir esfriar minha cabeça
not_hatetag,amo muito o rotary mas não gostei muito na logo nãome desculpem
not_hatetag,vai ser difícil ele fazer esses gols com o rodinei pará na lateral cara
not_hatetag,só um   na minha vida
not_hatetag,a mão treme quando abro os sites de compras de livros
not_hatetag,como ser bipolar em um shopping
not_hatetag,amandaopm cajusz yanjfo larga ele é fica comigo
not_hatetag,tipo parado no baile funk o baile está pesado e tac tac tec tec tic tic toc toc ela vem
not_hatetag,tem umas pessoas que são tão fofas não é da vontade de guardar num potinho
not_hatetag,tentando medicina há dois anos para minha mãe falar que a cunhada dentista dela sabe mais que os medicos
not_hatetag,nesse calor como esses povo fecha a pista
not_hatetag,correndo atrás para esse canal crescer
not_hatetag,acabei de ler a reportagem sobre a júlia de  anos que morreu de leucemia e estou com o coração totalmente devastado
not_hatetag,aha meu deus que doença é essa eu estou apavorada mas estou rindo porque de vergonha alheia 
not_hatetag,filho do marada gosto pouco sabe
not_hatetag,juarezroth e o inter recebe dinheiro ainda cara
not_hatetag,cara meu prato de queijo com macarrao
not_hatetag,acho que vai ser um bom investimento durante esse governo
not_hatetag,uma aventura por uma paixão péssimo negócio coração
not_hatetag,entrevista coletiva é tão ruim não é todo mundo conversando e sendo gentil um com o outro até descobrirem que é só uma vaga
not_hatetag,impiva essa não li ainda
not_hatetag,já estou com saudadess do meu papis
not_hatetag,oficialmente ex académica de enfermagem que comece a nova fase muito preparada para encarar o serviço social
not_hatetag,que calor que está aqui em barretos meu deus
not_hatetag,carol fritando bife está me dando medo jk
not_hatetag,helenadaniea rico e um povo sem noção mesmo
not_hatetag,cara  eu me acabo com essa alexia
not_hatetag,hoje paira o espirito do sono que tenta me fazer desistir de viver
not_hatetag,clonaram meu cartao que otimo
not_hatetag,o sol está tão quente que o meu piercing do nariz está pelando
not_hatetag,quando eu estou estressada nem ferrugem adianta
not_hatetag,acordei de manhã com áudios da lia
not_hatetag,patysoelo já faziam antes do decreto cada um responde pelos seus atos
not_hatetag,qual a chance de eu casar  horas da manhã
not_hatetag,espero que fique lá por muito é muito tempo
not_hatetag,melgouveads nosso pacotinho vai ter nome d príncipe ou princesa se depender de nós
not_hatetag,hoje vamos meter o churrasco na porta da loja geral de folga mesmo
not_hatetag,não é porque eu dou vácuo em geral que não sou legal eu só sou preguiçoso
not_hatetag,jamilycristin vai fazer falta nosso grupinho
not_hatetag,era isso que voce queria minion
not_hatetag,quando se sentirem azarados lembrem dessa história
not_hatetag,juro que todo dia se possível matheus perguntaria se estou solteira ele quer me casar não é possível
not_hatetag,minhas férias já está agendada ansiosa desde já cara
not_hatetag,deuspaiamado a muié burrifou um vidro de perfume no cangote tive que sair da sala para não começar a espirrar
not_hatetag,thamarabjbj duas beldades na foto thamyzada e biazada
not_hatetag,tinha que ir em anchieta hoje
not_hatetag,inconstantia vai as  porque vou la andar de skate
not_hatetag,mdsscaop tem presente melhor que esse
not_hatetag,thaismachadodv então é isso  só vem
not_hatetag,minha prima mais nova fazendo corre de gold e colombia para mim
not_hatetag,cara yuri me liga só para bota inveja porque está na praia
not_hatetag,parabéns ficou horrível super descompassada
not_hatetag,theluisamacedo tenho medo das notícias que veremos na imprensa a partir de agora como conseqüência desse decreto
not_hatetag,não vai ter eu passando no sisu
not_hatetag,isso sim é uma meta de verdade
not_hatetag,mas isso porque eu não quero ficar louca não quero entrar em depressao nem ter ataque de pânico carakho
not_hatetag,pessoas que marcam a gente nos memes são os melhores seres
not_hatetag,photography print angel victoriahaus em victoria haus
not_hatetag,eu estou rindo demais até agora enganei  pessoas
not_hatetag,cara eu não estou bem
not_hatetag,tenho que aprender a desligar umas coisas da minha vida vms aprendendo
not_hatetag,lelesgisele annaloka que pala do marco vamos ligar para ele agora
not_hatetag,o deus me dá paciência
not_hatetag,kassia sempre mandando bem saudades de ver ela cantando no culto
not_hatetag,opsnath todinha isso se voce não vier correndo da água e tropeçar na areia
not_hatetag,a mona querendo morar na praia
not_hatetag,agora eu quero ver esses machos escrotos que sem armas em casa já mata imagina deus nos guarde
not_hatetag,o que o ser humano tem na cabeça de fazer isso com um animal indefeso
not_hatetag,vivendo longe de qualquer vestígio de negatividade eu quero o corpo nu daquela divindade  até os deuses te aplaudem
not_hatetag,ricardo goulart chegou mano mesmo com todo mundo falando para mim é uma grande surpresa
not_hatetag,andretrig professor darcy ribeiro não se incomodou com as suas derrotas mas nunca quis estar no lugar dos vitoriosos
not_hatetag,leia com atenção em damasio sinop
not_hatetag,eu não posso ficar perto de quem eu gosto eu fico tão burrinha que eu começo a gaguejar é horrível
not_hatetag,guimarespereira estudioi globonews simples é só voce não comprar a sua
not_hatetag,quero só ver se não vai ter uma chumbada antes do sabino ser trancado
not_hatetag,migafox eu gostava da música cara agora todo mundo aqui lembra de mim quando escuta
not_hatetag,cardosovt para de ser  mnr
not_hatetag,coragem deixar meio estadio sinto cheiro de show extra
not_hatetag,o moro só disse a verdade
not_hatetag,felipesarrazin debeokjin cotado como favorito desde já
not_hatetag,luanlucas e o terrorista chegou cara
not_hatetag,preparadíssima para o show do shawn
not_hatetag,minha vó mando mensagem me chamando para almoçar com ela
not_hatetag,quero ver se o bolsonaro se sair mal no governo se vocês vão culpar o pt
not_hatetag,wn valeu cria estamos junto
not_hatetag,a melhor notícia da semana é saber que terei folga no sábado
not_hatetag, o show do tiee aqui os cara tão doido
not_hatetag,sábado tem festa e eu não faço a mínima do que vestir
not_hatetag,quartafeiraédiadepsicóloga quartafeira gratidão gratitude janeirobranco pedirajudanãoévergonha
not_hatetag,estamos prontos para guerra mesmo que não aparente  anos atrasado mas sempre  passo a frente
not_hatetag,kimagine clássico a quanto isso vai está
not_hatetag,eu gosto de atualizações a todo instante hoje por dia
not_hatetag,hoje eu estou lotado de coisa para fazer credo
not_hatetag,mas eu não concordo a maioria da política atual é mal intencionada ou corrupta em qualquer viés tanto da esquerda quanto da direita
not_hatetag,kjesusfirmino já fiquei mas é só amizade
not_hatetag,danimariins eu gasto ne pode falar cara
not_hatetag,ela só quer viajar daqui para qualquer lugar
not_hatetag,sou muito fraca com essas coisas
not_hatetag,devirtweet voce insiste em mentir para si mesmo
not_hatetag,fiz almoçolimpei a cozinha agora eu vou deitar e dormir a tarde toda de preferência
not_hatetag,eu seguro seu cabelo voce me olha cim tesão
not_hatetag,estou cheia de fome e não tem nem padaria aqui
not_hatetag,paulobahn assassinato de reputação de adolf hitler
not_hatetag,andressacaniza nossa baita queru pode ser no show do o terno
not_hatetag,esse homem é maravilhoso não é
not_hatetag,giovannamsr chips de queijo provolone
not_hatetag,o tempo passa e certas coisas não mudam
not_hatetag,verdade seja dita a  é  melhor
not_hatetag,do nada bateu uma vontade de escutar nosso sentimento mas é aquelas que mata um de   
not_hatetag,meu deus porque eu sou assim
not_hatetag,que comece o papo de trocar uma namoro por  dias
not_hatetag,tuitandrey tarcisovelasco matheeusmls quem são vocês nesse diálogo
not_hatetag,cadê o giuseppebacin para fazer um teres para mim hoje de tarde
not_hatetag,anotherboring sim em especial uma sabor manteiga de garrafa da mabel
not_hatetag,eu sou o da piscina certeza
not_hatetag,btpluiza eu vi está sendo visto isso
not_hatetag,vytoorh voce já tem não é
not_hatetag,samos ou não samos um raiscul miusical
not_hatetag,pelo menos com manicure eu não vou precisar gastar quando for adulta porque é só o que eu sei fazer
not_hatetag,jliacarneiro ele é muito sem noção cara cara alguém avisa que ele está passando vergonha
not_hatetag,joão vitor não quis tirar foto depois ele vem reclamar que a gente exclui ele
not_hatetag,fiquei tristao com essa notícia
not_hatetag,raulfernandes meus recursos não me levam nem para rio pardo hoje
not_hatetag,jairbolsonaro devolve a grana engraçadão
not_hatetag,pedrosmoking pcolorado arthurdeverdade exatamente e é por isso que deveria ser legalizada
not_hatetag,preciso conhecer gente nova ou sair de rio grande mesmo cansadinha já
not_hatetag,sorrabednosde nectardolixo vamos se abraçá
not_hatetag,babiramires meu cachorro morreu estou nas pele do diabo
not_hatetag,morrendo de saudade da ane e da comida dela  vou chorar
not_hatetag,e foi assim que eu sai do armário
not_hatetag,finalmente paguei a promessa de vir ao cinema depois de prometer assistir meia dúzia de filmes e não ir vim ver o home aquaman
not_hatetag, entao e isso ne galera
not_hatetag,queria só tirar essa calça
not_hatetag,fico boba como as pessoas param a própria vida para tomar conta da minha será admiração
not_hatetag,alicecbsantos fica até feio essa babação de ovo tão grande
not_hatetag,laoliveiira faz aí para nós
not_hatetag,só queria deus me ajuda aí deus
not_hatetag,até que eu queria alguém mas quem disse que eu mando se eu estou solteira e o coração está namorando
not_hatetag,aí lá vai eu mentir que está bem
not_hatetag,isso só torna a se repetir por causa da impunidade
not_hatetag,gente cara marido dos outros leozinho que o diga eu conto ou vocês contam
not_hatetag,vem hino por aí leosantana ivetesangalo leosantana ivetesangalo mainhagostassim
not_hatetag,cara estou dando pala desse vídeo
not_hatetag,estou ficando cheia de bolinhas por causa do calor
not_hatetag,e eu que pensei que era a musica da sza
not_hatetag,anos assinante capricho vida desgraçada
not_hatetag,eu não queria muito só quero um iphone  plus é pedir muito
not_hatetag,quem me trazer um churros hoje ganha um abraço
not_hatetag,xgm ele falo que a situação está complicada e que que tem a ver ele está divulgando o corre dele com fama
not_hatetag,unapiriguetic puts nunca vi o do prince vou ver
not_hatetag,belo passeio na lagoa com meu amor hoje
not_hatetag,botou fogo na floresta mas tudo bem porque é linda e fluente em flertes
not_hatetag,minha irmã parece que tem um bagulho no corpo que só fala gritando
not_hatetag,minha mãe cortou o cabelo curtinho e me deu vontade de cortar também
not_hatetag,esse calor só é bom para quem está com a vida ganha pião só sofre nesse inferno que está
not_hatetag,qqvcquerr eu amo o casal que amo
not_hatetag,opamemydorne selenazrare fennereduarda se não for assim eu nem quero
not_hatetag,borafrescah quando eu crescer quero ser vocês
not_hatetag,deusa de tudo isso aqui
not_hatetag,eu estou com tanta sdd que eu só queria chorar
not_hatetag,só uma doida para baixa meu facho
not_hatetag,pettercwb nem precisa cobrar cara eles tão se derrubando sozinhos
not_hatetag,cardosinhobia foi real cara cara
not_hatetag,aceito esse emprego de cobaia
not_hatetag,chuvas de verão me assusta
not_hatetag,eu sempre ajudando as amigas
