,label_id,free_text
24243,hate, marisascruz que satisfação ver isso estou feliz obrasilvota17 ptnuncamais sei o quanto voce ajudará  jairbolsonaro com seu jeito de fiscalizar e apontar acertos e erros que estejamos certas
24244,hate,por isto ptnão ptnuncamais ptnuncafui obrasilvota17 em imbéverly hills
24245,hate,pronto já fiz minha parte  uma das  por um país melhor votei com total consciência e convicção de anos melhor brasilacimadetudo bolsonaropresidente ptnuncamais patriotavota17
24246,hate,bolsonaro17 em são vicente do seridó
24247,hate,somos pesquisadores e professores da ufmt e somos da bolsonaro b17 ptnuncamais elesim em pomerode
24248,hate,quero um futuro melhor para todos nós bolsonaro b17 ptnuncamais elesim em balneário camboriú
24249,hate,temos a opção de mudar este país para melhor votando no bolsonaro b17 b17 ptnuncamais em vila encantada
24250,hate, oglobopolitica iria atrasar a derrota mais uma semana ptnão ptnuncamais
24251,hate,somos professores da ufmt e somos bolsonaro b17 b17 ptnuncamais em praia central   baln camburiu
24252,hate,bolsonaro2018 em rio de janeiro rio de janeiro
24253,hate,bolsonaro17 em manaus brazil
24254,hate,hoje derrubaremos a maior facção criminosa do país forapt forahaddad ptnuncamais bolsonaro17 bolsonarosim jairmessiasbolsonaro em nepomuceno
24255,hate,bolsonaropresidente17 em salvador bahia brasil
24256,hate, leonardoboff o povo não é o pt de novo ptnuncamais
24257,hate,bom dia acho os dois candidatos a presidência péssimos mas votar em um cara que foi o pior prefeito de são paulo e mamou junto com lula dilma e companhia é muito complicado ptnuncamais
24258,hate,ptnuncamais petralhasnacadeia em são paulo brazil
24259,hate,é melhor já ir se conformando obrasilvota17 ptnuncamais
24260,hate,acredito que podemos mudar e melhorar o brasil bolsonaro17 bolsonaropresidente reinaldogovernador bolsodoria ptnuncamais em campo grande brazil
24261,hate,obrasilvota17 pelo fim do pt chega de tanta roubalheira chega de afundar o país não temos emprego não temos segurança não temos educação ptnuncamais bolsodoria
24262,hate, yyamashiro2  soniapesci  marcosdiasdas17  ngs3v  ajramora28  douglaswilliamf  grupodeoracaoo  ciriademattos  leilasbsantos  viajanteblue  nicemartinss2  strelarose  projetoamigos  douglaswilliam0  faminas_m  juliocesarpaim  valderezzsantos  mantoliva  alexand49527819  ywoiciek  kiko49ersmilton  vairton5550  ceconcp  darcilscariot  fchaves2  mar_gom123  selakantus  margobernardpin  misaelvicente03  willfernape  jacgranja  robertolopesdi3  elzasds  derekmcallist13  chandra1vinod  dinizzraquel  ladybug83489453  viviane73929387  liih_loto  marcosdiasdosre  d308efd966a5418  solangeabreu11  jagjundiai  domgustavo bom dia zé américo e todos amigos e amigas ótimo domingo ptnuncamais
24263,hate,perfeito ptnuncamais
24264,hate,obrasilvota17 ptnuncamais
24265,hate, felipeneto ainda bem que existe gente que sabe que a democracia vai prevalecer mesmo com bolsonaro falado tantas bobagens ptnunca ptnuncamais lulatapresobabaca
24266,hate,ptnuncamais ptnão
24267,hate,enfim o dia em que iremos ser libertos do cativeiro que o pt nos mantia em miséria total chegou o fim entramos para a história maior movimento pró brasil b17 bolsonaro ptnão ptnuncamais
24268,hate, manueladavila ptnão ptnuncamais b17 nunca serão se preparem para humilhação
24269,hate,forapt ptnão ptnuncamais em paulínia
24270,hate,mudabrasil17 acabouapiranhagempt ptnuncamais
24271,hate,por isso que eu amo curitiba isso foi agora forapt ptnuncamais acabouapiranhagempt bolsonaropresidente mudabrasil17 viravirouhaddad
24272,hate, rafaellecastr13  gifzador concordo com voce  forapt ptnuncamais quadrilha de narcotraficantes criminosos corruptos ladrões mudabasil17
24273,hate,tenho orgulho de nunca ter levantado bandeira para o joaquim barbosa ptnuncamais
24274,hate,acontece com voce ptnaoptnuncamais ptnuncamais ptnão ptnacadeia bolsonaropresidente2018 bolsonaro bolsonaro b17 b17
24275,hate,ptnaoptnuncamais ptnuncamais ptnão ptnacadeia bolsonaropresidente2018 bolsonaro euvimdegraça marqueteirosdojair
24276,hate,ptnaoptnuncamais ptnuncamais ptnão ptnacadeia em belo horizonte brazil
24277,hate,haddadnão haddadjáera
24278,hate,assistam até o fim é importante naoaceitamosfraude ptnuncamais bolsonarosim17 em cariacica
24279,hate,ptnuncamais corruptos esquerdacaviar andradejaera mudabrasil em santa casa de misericórdia de são paulo
24280,hate,ptnuncamais em maceió brazil
24281,hate, analise_sep  almeida_fut  mateusaugustine  guigmaia  cres_rap aí dento ptnuncamais
24282,hate, jairbolsonaro deus quer deus te acordou da morte para poder salvar nosso país a ultima palavra vem de deus mudabrasil17 acabouapiranhagempt bolsonaropresidenteeleito ptnuncamais
24283,hate,eu ainda arrisco dizer que vamos bater os 70  é mostrar que não há divisão no brasil diferente disso o nome que se dá é fraude b17 chegou a hora da verdade ptnuncamais ptnão
24284,hate,vamos recuperar nossa história vamos recuperar nossos heróis vamos mudar a educação deste país para recuperar o nosso patriotismo mudabrasil17 eleições2018 bolsonaropresidenteeleito bolsodoria acabouapiranhagempt jairbolsonatopresidentedobrasil ptnão ptnuncamais
24285,hate,acabouapiranhagempt ptnuncamais ptnao
24286,hate, aracipatriota  flavia_badaro  spd_33  samuelpeixoto  andresoniandre  gus_moreira  0_marcia  mfrancanunes  mauriciocanoa  elianaosonho  aruthcao vira folha sem palavra acabouapiranhagempt ptnuncamais tsunami17 obrasilvota17
24287,hate,amanhã soltaremos o grito preso na garganta ptnuncamais
24288,hate,ptnuncamais em fortaleza brazil
24289,hate,dia de decidir o rumo do brasil acabouapiranhagempt mudabrasil17 ptnuncamais bolsonaropresidente
24290,hate,dia de decidir o rumo do brasil acabouapiranhagempt mudabrasil17 ptnuncamais bolsonaropresidente
24291,hate,nosso voto é jairmessiasbolsonaro bolsonaro17 elesim b17 b17 bolsonaropresidente brasilacimadetudodeusacimadetodos ptnão ptnuncamais foraptralhas em goiânia brazil
24292,hate,bolsonaropresidente2018 bolsonaro bolsonaro euvimdegraça b17 b17 ptnaoptnuncamais ptnuncamais ptnão ptnacadeia em belo horizonte brazil
24293,hate,vou parar com a política bolsonaropresidente2018 bolsonaro euvimdegraça marqueteirosdojair ptnaoptnuncamais ptnuncamais em belo horizonte brazil
24294,hate, lobaoeletrico a pessoa na vez de vir fazer o seu show cantar porque foi pra isso que a galera pagou para ele aí vem para pagar mico ptnuncamais ptnão
24295,hate, haddad_fernando  conddinho cara contando as horas pra voce desaparecer na política ptnuncamais mudabrasil17 bolsonaropresidenteeleito ptnão
24296,hate,psl17 ptnão b17
24297,hate,bolsonaropresidente17 em salvador bahia brasil
24298,hate, exame esperança foi o ultimo cartucho queimado pelo presidiáriodessa esperança nunca mais quarto mandato consecutivo e vão dar jeito agoraesperança na mudança ptnuncamais quem divide criando ódio é esse partido cameleão que nos trouxe até este patamar critico
24299,hate,bolsonaropresidente17 em salvador bahia brasil
24300,hate,o crime não compensa ptnuncamais em anápolis brazil
24301,hate,bem isso eleições2018 ptnao ptnuncamais acabouapiranhagemdopt bolsonaro17 bolsonaropresidente
24302,hate, ronnielodgebr  elzasoares acho bolsonaro ogro rude no falar destemperado mas é um cara honesto não é perfeito mas é o único radicalmente contra o pt parece que o ciro gomes vai romper de vez com o pt terás o meu voto em 2022 ptnuncamais
24303,hate,cartamarcada corruptos 17neles jairbolsonatopresidentedobrasil ptnuncamais brasilcombolsonaro17
24304,hate,bolsonaropresidente17 em salvador bahia brasil
24305,hate,resistência   vamos lá pessoal falta pouco vamos bombar as hashtags ptnuncamais ptnão lulanacadeia fantoche fascistasnaopassarao ditaduradaesquerda anticomunista forapt em
24306,hate,27 10   hoje é aniversário do maior corrupto da história mundial deixe sua mensagem para esse ditador ptnuncamais pixuleco em galeria do rock
24307,hate,acredito em 65  para  jairbolsonaro acabouapiranhagempt naovemquenaotempt naovaitervirada ptnuncamais eleições2018 jornalnacional
24308,hate,em bh  jairbolsonaro com 60  que orgulho do meu povo bolsonaropresidente ptnuncamais
24309,hate,o pt é aquele marido que espancou a mulher por 16 anos e agora pede outra chance dizendo que vai mudar  mas ele é um homem bom  ptnuncamais
24310,hate, exame não voto em ladrão quadrilheiro quero um brasil melhor do que nos deixaram ptnuncamais
24311,hate, jairbolsonaro deus te abençoe e que possa dormir tranquilo amanhã fica em casa em segurança que o povo vai fazer a sua parte ptnuncamais andradejaera
24312,hate,a que ponto chegamos do que são capazes quadrilha de brandidos da pior espécie triste em ver colegas cegos apoiando essa barbárie chega foracorruptos ptnuncamais assassinos
24313,hate,ditadura é ditadura em qualquer tempo e em qualquer lugar talvez atos pesem mais que palavras overdadeirosignificadodetantofaz essenão eleições2018 2oturno haddadnão ptnuncamais nemvemquenãotempt
24314,hate,estamos de olho vote 17 fraude nao fora ptnuncamais fraudulentos b17 em praia do pontal
24315,hate, alefrotabrasil aí  pabllovittar pau no cu seja feliz lá em cuba faz esse favor pra nós nós agradecemos ptnuncamais
24316,hate,b17 em lajedo pernambuco
24317,hate,nojo dessa gente com hipocrisia tamanha já dizia manuela em uma live sem querer mudabrasil17 andradejaera ptnuncamais
24318,hate,bolsonaropresidente ptnuncamais acabouapiranhagempt
24319,hate,cada conversa só para lembrar este senhor mudabrasil17 andradejaera ptnuncamais
24320,hate,alguém do pt fez o serviço pra se passarem por vítimas nojo ptnuncamais
24321,hate, haddad_fernando  alvaroclaudino deus nos livre de voces ptnuncamais
24322,hate,conte me mais sobre querer defender a democracia votando no partido que nos quase 14 anos de governo o que mais fez foi desviar dinheiro para corromper políticos e comprar apoio ptnão ptnuncamais acabouapiranhagempt
24323,hate,estou vendo um monte de lacrador que sempre foi escroto com quem diverge de opinião querendo conversar oferecendo bolo e café agora ptnão desculpasdopt ptnuncamais
24324,hate, inez_sousa não se preocupe naovaitervirada o jornalnacional ate tentou com essa reportagem tendenciosa a força do bolsonaropresidente está nas ruas na internet degraça ptnuncamais mudabrasil17 acabouapiranhagemdopt
24325,hate,o pt roubou por muitos anos um país inteiro e vocês acham que eles não vão fraudar as urnas eletrônicas ptnuncamais
24326,hate,ptnuncamais em avenida paulista
24327,hate, danilogentili voce não é da exquerda democrática acabouapiranhagempt mudabrasil17 ptnuncamais
24328,hate,ptnuncamais ptnão
24329,hate, redeglobo apelando a favor de haddad pt ptnuncamais chegadecorrupção globolixo
24330,hate,passando para lembrar que o datafolhafake o ibope e o cnt garantiram que a dilma seria eleita em primeiro lugar em minas bolsonaro17 ptnuncamais
24331,hate,chega a ser patética a cobertura da  redeglobo a reta final da campanha eleitoral 2018 mudabrasil17 andradejaera ptnuncamais
24332,hate,bolsonaro17 em manaus brazil
24333,hate,parabéns pela grande jornada jornadapatriotica ptnuncamais
24334,hate, rbandeirantes chorapt ptnuncamais olha esquerda eleições2018 mudabrasil17 naovaitervirada naovaiterposte
24335,hate,absurdo o tempo que este jornalnacional está dando ao candidato do pt parcialidade total vergonha como jornalista ver vocês se submetendo a isso ptnuncamais globolixo globotendenciosa
24336,hate,a  redeglobo está fazendo campanha pro mauddad isso não é matéria mostrando o último de compromissos fala sério bolsonaropresidente2018 ptnuncamais  lobaoeletrico  jairbolsonaro
24337,hate,globolixo g1 a  redeglobo fazendo claramente uma campanha no  jornalnacional eleições2018 ptnuncamais bolsonaro17 mudabrasil17
24338,hate,b17 b17 elesim ptnuncamais em balneário camboriú
24339,hate,acabouapiranhagempt bolsonaropresidente forapt ptnao ptnuncamais
24340,hate, mariluciferraz  stronguer2  joaquimboficial foi o mesmo que pensei se aposentou com medo do ptnuncamais agora apoiar esse fantocheaddad naovemquenaotempt bolsonaro17 mudabrasil17
24341,hate,amanhã podemos mudar 14 anos de período pt e de retrocessos b17 b17 elesim ptnuncamais em itajaí
24342,hate, ismaelolivce democracia em que minha mãe morreu na porta de um hospital por falta de atendimento deixe de ser hipócrate veja a atual realidade do nosso pais ptnuncamais
24343,hate,acabouapiranhagempt mudabrasil17 ptnuncamais jn eleições2018
24344,hate, joaquimboficial o sr envergonho o país com sua escolha perdi toda admiração que obtive isso só mostrou que voce é igual a eles ptnuncamais bolsonaro17 mudabrasil17
24345,hate, pastormalafaia vamos brasil mudabrasil17 bolsonaro17 eleições2018 naovemquenaotempt naovaiterposte naovaitervirada ptnuncamais bolsonaropresidente
24346,hate, jairbolsonaro essa vitória é nossa presidentebolsonaro eleições2018 mudabrasil17 ptnuncamais naovemquenaotempt naovaiterposte naovaitervirada bolsonaro17
24347,hate,não esqueçam amanhã o brasil pode ficar melhor b17 b17 elesim ptnuncamais em balneário camboriú
24348,hate,ptnão ptnuncamais ptnaomerepresenta em praia grande sao paulo brazil
24349,hate,uma vergonha constrangedora a  cristilobo rir do  jairbolsonaro por ele entender de política menos do que ela imaginava ria do lulanacadeia ou voce não acha graça voce foi totalmente deselegante e parcial pro lado do mal  globonews
24350,hate,bolsonaro presidente 17 elesim ptnuncamais elesimbolsonaro17 mudabrasil17 em vila velha brazil
24351,hate,ptnuncamais não suportamos mais esses esquerdopatas corruptos bandidos fake news mentirosos acabouapiranhagempt
24352,hate,ptnuncamais em pau amarelo pernambuco brazil
24353,hate,o cara num estúdio improvisado consegue fazer lives para 250 mil pessoas filmadas de um celular 4g e tem audiência maior que muitos canais de tv bolsonaro com uma campanha sem dinheiro vai se eleger presidente
24354,hate,ptnuncamais mudabrasil17
24355,hate,arão é um a menos no jogo jogador morto do crlho flaxpal vamosflamengo vaipracimadelesmengoo mudabrasil17 ptnuncamais
24356,hate,acabouapiranhagempt corrupção não socialismocomunismo nunca luladrão livre só depois de cumprir a pena dele e ptnuncamais
24357,hate,mudabrasil17 ptnão ptnuncamais fora corruptos em fortaleza brazil
24358,hate,bolsonaropresidente 17 em teresina
24359,hate,bolsonaropresidente 17 em teresina
24360,hate,amanhã vamos dar descargabolsonarosim bolsonaro17 ptnuncamais
24361,hate, pastormalafaia  geraldodemorais bem fez o  cirogomes subiu no muro e só vai descer e olhe lá só na 2ª feira atirando ou afagando ptnuncamais bolsonaropresidenteeleito
24362,hate,ptnuncamais em praia do pontal
24363,hate, carlosbolsonaro nem eles sabem o que falam mentem tanto que depois ficam confusos mudabrasil17 jbpresidente17 ptnuncamais
24364,hate,bolsonaropresidente17 em salvador bahia brasil
24365,hate, jovempannews que pena se corrompeu decepção elenao ptnuncamais bolsonaro17 elesim b17
24366,hate,nunca entrei numa eleição com tanta convicção como na de amanhã tenho total certeza que meu voto mudará não só a minha vida como a de muitas pessoas força capitão nosso brasil amado sangra sucesso pra todos nós brasileiros bolsonaropresidente2018 ptnuncamais
